Age,Educational_Level,Income,Adults,Children,Babies,Visted_Previously,Previous_Cancellations,Required_Car_Parking,Reservation_Status,Use_Promotion,Discount_Rate,Room_Rate,Gender_M,Ethnicity_Asian American,Ethnicity_Latino,Ethnicity_caucasian,Country_region_North,Country_region_South,Country_region_West,Hotel_Type_City Hotel,Hotel_Type_Resort,Meal_Type_FB,Meal_Type_HB,Deposit_type_Non-Refundable,Deposit_type_Refundable,Booking_channel_Direct,Booking_channel_Online,Booking_Lead_Time,Total_Guests
33,1,2.0,2,1,0.0,No,No,No,check-out,Yes,20,170.0,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,93,3.0
29,4,1.0,5,1,1.0,No,No,Yes,check-out,No,15,231.0,False,False,False,False,False,True,False,False,True,True,False,True,False,False,True,178,7.0
50,4,1.0,3,2,0.0,Yes,No,No,check-out,No,5,135.3437363,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,60,5.0
28,1,0.0,2,1,0.0,No,No,No,canceled,No,20,211.3365102,False,False,False,False,False,True,False,False,False,False,True,False,True,True,False,33,3.0
57,3,1.0,2,1,0.0,No,No,Yes,no-show,No,10,151.0,False,True,False,False,False,False,True,False,True,True,False,True,False,False,True,161,3.0
45,4,0.0,3,2,2.0,No,No,No,check-out,Yes,5,159.0,False,True,False,False,False,True,False,False,True,False,False,True,False,True,False,44,7.0
34,2,2.0,1,3,2.0,No,No,Yes,check-out,Yes,10,145.4367496,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,142,6.0
21,4,3.0,1,1,1.0,Yes,No,Yes,check-out,Yes,0,157.0239409,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,6,3.0
67,2,0.0,1,2,0.0,No,No,No,check-out,Yes,0,134.6235886,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,7,3.0
22,2,1.0,1,2,1.0,No,No,Yes,no-show,No,0,147.1361447,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,127,4.0
29,3,2.0,4,2,0.0,No,No,No,check-out,Yes,20,241.0,False,False,False,False,False,False,True,False,True,False,False,True,False,True,False,164,6.0
48,4,2.0,2,2,1.0,No,No,Yes,check-out,No,15,184.7993675,True,False,False,True,True,False,False,True,False,True,False,False,False,False,True,0,5.0
38,3,1.0,3,2,1.0,Yes,Yes,No,check-out,Yes,0,115.7042538,True,False,True,False,True,False,False,True,False,False,False,False,False,True,False,17,6.0
39,2,0.0,1,2,0.0,No,No,Yes,check-out,No,20,239.6191068,False,False,False,True,False,True,False,False,False,True,False,False,True,False,True,144,3.0
27,2,0.0,1,2,0.0,Yes,Yes,No,check-out,Yes,0,184.7734419,True,False,False,True,False,False,False,False,False,True,False,False,False,False,True,116,3.0
52,4,0.0,2,3,0.0,No,No,Yes,canceled,No,10,149.0838252,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,84,5.0
70,2,2.0,2,2,0.0,No,No,Yes,check-out,Yes,5,119.5700364,False,False,False,True,False,True,False,False,False,False,False,False,True,False,False,142,4.0
70,4,2.0,2,1,0.0,No,No,Yes,check-out,Yes,20,202.0,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,60,3.0
63,4,0.0,2,3,0.0,No,No,Yes,check-out,Yes,0,110.4549724,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,149,5.0
33,2,2.0,2,2,0.0,No,No,Yes,check-out,No,5,145.1117061,False,False,False,False,False,True,False,False,False,False,True,False,True,False,True,186,4.0
30,2,2.0,3,2,0.0,No,No,No,canceled,No,15,166.6882881,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,178,5.0
24,2,3.0,4,1,1.0,No,No,No,canceled,No,15,172.7810876,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,125,6.0
58,4,0.0,4,2,0.0,No,No,Yes,check-out,Yes,10,117.7051393,True,False,False,True,True,False,False,True,False,False,False,False,False,False,True,146,6.0
37,2,1.0,2,1,0.0,Yes,No,No,no-show,No,0,166.2602706,True,False,True,False,False,False,True,True,False,True,False,False,False,False,True,88,3.0
18,1,3.0,2,2,0.0,Yes,No,Yes,no-show,No,5,185.2037418,True,False,False,True,False,False,True,True,False,False,True,False,False,True,False,130,4.0
32,2,2.0,5,3,1.0,Yes,Yes,Yes,check-out,Yes,15,172.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,135,9.0
38,4,1.0,1,2,0.0,Yes,No,Yes,check-out,No,0,120.5735151,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,173,3.0
20,2,0.0,3,2,0.0,No,No,Yes,check-out,Yes,10,140.3891833,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,0,5.0
23,2,0.0,4,2,1.0,No,No,No,check-out,Yes,0,118.9564217,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,203,7.0
59,2,1.0,1,1,0.0,No,No,Yes,check-out,No,0,120.2923755,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,40,2.0
30,2,1.0,4,2,2.0,No,No,No,check-out,Yes,5,149.1731807,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,63,8.0
28,2,0.0,3,2,1.0,No,No,Yes,check-out,Yes,5,127.8761657,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True,196,6.0
29,4,2.0,1,2,1.0,No,No,Yes,no-show,No,0,103.3039143,False,False,False,False,False,True,False,False,False,False,True,True,False,True,False,222,4.0
39,1,2.0,4,1,0.0,No,No,No,no-show,No,25,228.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,153,5.0
51,3,2.0,1,2,1.0,Yes,No,Yes,canceled,No,5,159.4595379,True,False,True,False,False,False,False,True,False,False,True,False,False,False,False,81,4.0
51,4,3.0,4,1,2.0,No,No,Yes,check-out,Yes,5,115.6796156,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,48,7.0
40,2,1.0,3,2,0.0,No,No,No,check-out,Yes,0,100.0914804,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,194,5.0
39,4,2.0,2,3,1.0,No,No,No,check-out,No,5,119.7392698,False,False,False,True,False,False,True,False,False,False,False,False,True,True,False,90,6.0
64,4,1.0,2,2,0.0,No,No,Yes,canceled,No,10,161.9827423,False,False,False,True,False,False,True,True,False,False,False,False,False,False,True,138,4.0
24,3,0.0,4,1,0.0,No,No,Yes,check-out,Yes,10,122.5648948,True,False,True,False,True,False,False,True,False,True,False,False,False,False,False,86,5.0
50,4,1.0,1,2,0.0,Yes,No,No,check-out,No,5,185.8196525,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,189,3.0
31,4,0.0,3,2,1.0,No,No,No,check-out,No,30,238.0,False,True,False,False,True,False,False,False,True,True,False,True,False,False,True,133,6.0
20,3,1.0,1,1,0.0,Yes,No,No,no-show,No,5,126.1647598,True,False,False,True,False,True,False,True,False,False,False,False,False,False,True,76,2.0
48,2,2.0,2,2,0.0,No,No,Yes,check-out,Yes,20,245.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,True,187,4.0
45,4,0.0,3,1,2.0,No,No,Yes,canceled,No,10,206.4281756,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False,175,6.0
24,3,2.0,2,3,0.0,No,No,Yes,check-out,Yes,0,147.6369468,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,130,5.0
18,2,2.0,5,2,1.0,No,No,Yes,canceled,No,5,135.8878556,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,86,8.0
35,2,1.0,2,2,1.0,Yes,No,No,no-show,No,15,180.4429873,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,40,5.0
28,2,0.0,1,2,0.0,No,No,Yes,no-show,No,0,116.6457096,False,False,False,False,False,False,True,False,False,False,True,True,False,False,True,24,3.0
29,4,3.0,5,1,1.0,No,No,No,check-out,Yes,10,164.0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,50,7.0
34,2,1.0,2,3,0.0,Yes,Yes,Yes,check-out,Yes,5,188.6553116,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,59,5.0
65,2,0.0,5,1,1.0,Yes,Yes,Yes,check-out,Yes,10,158.0,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,215,7.0
49,2,0.0,4,2,0.0,No,No,Yes,check-out,Yes,0,123.0,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,87,6.0
52,2,2.0,2,1,0.0,No,No,Yes,check-out,No,5,158.0,False,False,False,False,False,True,False,False,True,False,True,True,False,True,False,12,3.0
60,4,2.0,1,3,0.0,Yes,Yes,Yes,check-out,Yes,0,101.0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,65,4.0
37,3,3.0,4,1,0.0,No,No,No,canceled,No,5,119.0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,78,5.0
37,3,0.0,1,3,2.0,No,No,No,no-show,No,10,169.6444337,True,False,False,True,False,True,False,False,False,False,False,False,True,False,True,14,6.0
26,4,1.0,1,3,0.0,No,No,Yes,check-out,No,20,244.7576125,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,190,4.0
67,3,2.0,2,1,0.0,No,No,Yes,canceled,No,5,162.2667133,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,183,3.0
61,2,1.0,1,2,0.0,Yes,No,No,canceled,No,10,145.5509725,False,False,False,True,True,False,False,True,False,False,True,False,False,False,True,60,3.0
29,4,0.0,2,2,1.0,Yes,No,No,canceled,No,5,129.3206771,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,5,5.0
25,3,3.0,5,2,0.0,No,No,Yes,canceled,No,20,166.0,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,50,7.0
30,4,0.0,2,1,1.0,No,No,Yes,check-out,No,10,186.4373951,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,148,4.0
38,4,1.0,4,3,0.0,No,No,No,canceled,No,15,215.4144753,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,108,7.0
49,4,2.0,2,1,2.0,No,No,Yes,no-show,No,0,118.159012,True,False,False,True,True,False,False,True,False,False,True,False,False,False,False,158,5.0
31,2,2.0,1,2,0.0,Yes,No,Yes,check-out,Yes,5,115.2365513,False,False,False,True,False,False,True,False,False,False,False,False,True,False,True,108,3.0
57,1,2.0,2,2,0.0,No,No,Yes,check-out,No,5,100.5287927,False,False,False,True,False,True,False,False,False,False,True,False,True,False,False,134,4.0
46,2,2.0,3,1,0.0,Yes,Yes,Yes,no-show,No,5,140.1850427,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,5,4.0
65,4,0.0,3,1,0.0,No,No,Yes,check-out,Yes,25,205.3913693,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,70,4.0
51,3,0.0,5,1,0.0,No,No,Yes,canceled,No,0,119.0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,False,19,6.0
44,3,0.0,2,1,0.0,Yes,No,Yes,no-show,No,5,147.5215008,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,138,3.0
53,4,2.0,1,3,0.0,No,No,Yes,check-out,No,5,105.6962732,False,False,False,True,False,True,False,False,False,False,True,False,True,True,False,207,4.0
42,1,1.0,1,2,0.0,Yes,No,No,no-show,No,5,125.8267982,False,False,False,False,False,False,True,False,False,False,False,True,False,False,True,152,3.0
18,3,0.0,2,3,0.0,Yes,No,Yes,check-out,Yes,5,157.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,24,5.0
52,2,1.0,1,1,0.0,No,No,Yes,canceled,No,10,143.1335746,False,False,False,False,False,False,True,False,False,True,False,False,True,False,True,214,2.0
58,4,2.0,2,2,0.0,No,No,No,canceled,No,10,168.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,209,4.0
55,4,2.0,2,1,0.0,Yes,Yes,Yes,check-out,No,10,116.0653236,True,False,True,False,False,False,False,True,False,True,False,False,False,False,True,103,3.0
29,2,3.0,5,1,0.0,No,No,No,canceled,Yes,0,162.0,False,True,False,False,False,False,False,False,True,False,False,True,False,True,False,127,6.0
44,3,0.0,1,2,0.0,No,No,Yes,check-out,Yes,20,231.0968196,True,False,False,True,False,False,True,True,False,False,False,False,False,False,True,3,3.0
43,2,3.0,3,2,0.0,No,No,Yes,canceled,No,5,130.0,False,False,False,False,False,True,False,False,True,False,False,True,False,False,True,150,5.0
18,3,1.0,2,2,1.0,Yes,No,Yes,canceled,No,5,136.4941063,True,False,True,False,False,True,False,True,False,True,False,False,False,True,False,111,5.0
27,2,1.0,3,1,2.0,No,No,Yes,check-out,Yes,30,231.0,False,True,False,False,True,False,False,False,True,False,False,True,False,False,False,75,6.0
43,2,2.0,2,1,0.0,No,No,Yes,check-out,Yes,0,134.3218568,True,False,False,True,True,False,False,True,False,False,False,False,False,True,False,12,3.0
29,3,2.0,2,1,1.0,No,No,Yes,no-show,No,15,168.0,False,False,False,False,False,False,False,False,True,True,False,True,False,False,True,163,4.0
23,3,0.0,2,2,0.0,No,No,No,no-show,No,0,111.0,False,False,False,False,False,False,False,False,True,False,True,True,False,False,True,164,4.0
26,2,0.0,2,2,0.0,Yes,Yes,No,check-out,Yes,25,191.450458,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,75,4.0
53,3,0.0,2,3,1.0,Yes,No,Yes,check-out,Yes,10,152.509394,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,147,6.0
43,4,1.0,1,1,0.0,No,No,No,check-out,Yes,5,104.5647942,False,False,False,True,False,True,False,False,False,False,False,False,True,False,True,66,2.0
67,2,0.0,2,3,0.0,Yes,Yes,Yes,check-out,Yes,10,152.0391311,False,False,False,True,False,False,True,False,False,True,False,False,False,False,True,8,5.0
37,4,1.0,1,1,1.0,Yes,No,Yes,check-out,Yes,0,123.9693266,False,False,False,False,False,False,False,False,False,False,True,False,True,False,True,168,3.0
58,4,2.0,3,3,0.0,Yes,No,Yes,canceled,Yes,5,136.0,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,148,6.0
32,3,2.0,3,2,0.0,Yes,Yes,No,canceled,Yes,0,107.739783,False,False,False,False,False,False,True,False,False,True,False,False,False,True,False,55,5.0
22,2,0.0,1,1,0.0,No,No,Yes,check-out,Yes,20,201.622747,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,200,2.0
34,2,2.0,3,2,0.0,No,No,No,check-out,No,25,214.0,False,True,False,False,False,False,False,False,True,True,False,True,False,True,False,177,5.0
57,2,0.0,3,2,0.0,Yes,No,Yes,check-out,Yes,0,138.0983508,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,127,5.0
54,4,1.0,2,2,0.0,No,No,Yes,check-out,Yes,5,107.9199706,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,134,4.0
54,2,1.0,1,2,0.0,No,No,Yes,check-out,Yes,0,111.1353155,False,False,False,False,False,False,True,False,False,False,True,False,True,True,False,148,3.0
18,4,1.0,1,1,0.0,No,No,Yes,check-out,Yes,20,214.831316,True,False,False,True,False,False,False,True,False,True,False,False,False,False,True,146,2.0
45,2,2.0,2,3,0.0,Yes,No,Yes,check-out,No,15,222.0,False,True,False,False,False,False,True,False,True,False,True,True,False,False,False,18,5.0
32,2,1.0,4,2,1.0,No,No,Yes,check-out,Yes,0,185.9480537,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,156,7.0
63,4,3.0,4,2,0.0,Yes,No,No,canceled,No,5,161.0,False,True,False,False,False,True,False,False,True,True,False,True,False,False,True,84,6.0
70,3,0.0,2,2,0.0,Yes,No,Yes,canceled,No,0,145.0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,170,4.0
62,2,2.0,1,3,0.0,Yes,No,Yes,check-out,Yes,5,131.4867104,False,False,False,False,False,False,False,False,False,False,True,True,False,False,True,196,4.0
42,4,2.0,5,2,0.0,Yes,No,No,no-show,No,0,109.0,False,False,False,False,False,False,True,False,True,True,False,True,False,True,False,152,7.0
51,3,1.0,1,2,0.0,Yes,Yes,Yes,no-show,No,0,184.7269636,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,144,3.0
37,4,3.0,5,1,1.0,No,No,Yes,no-show,No,5,133.8253956,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,95,7.0
25,2,2.0,4,2,0.0,No,No,Yes,check-out,No,15,187.9740158,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,28,6.0
60,4,1.0,2,1,0.0,No,No,Yes,canceled,No,5,150.8577743,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,118,3.0
62,2,2.0,2,2,0.0,No,No,Yes,check-out,Yes,5,109.8736329,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,111,4.0
27,3,2.0,1,2,0.0,Yes,No,Yes,no-show,No,0,100.464583,True,False,True,False,False,False,False,True,False,True,False,False,False,False,False,18,3.0
66,2,1.0,2,2,0.0,Yes,No,No,check-out,Yes,10,150.6938789,False,False,False,True,False,True,False,False,False,True,False,False,False,False,True,101,4.0
66,2,3.0,4,2,0.0,Yes,No,Yes,check-out,Yes,0,167.3926549,False,False,False,True,False,False,True,False,False,False,True,False,True,False,False,21,6.0
23,2,0.0,5,1,0.0,No,No,No,check-out,Yes,20,230.0,False,True,False,False,True,False,False,False,True,True,False,True,False,False,False,8,6.0
36,2,2.0,2,2,0.0,No,No,Yes,canceled,No,25,194.0,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,84,4.0
64,2,2.0,1,1,0.0,Yes,Yes,Yes,no-show,No,0,128.9629151,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,87,2.0
32,2,1.0,1,1,0.0,No,No,Yes,canceled,No,5,110.365606,True,False,True,False,False,True,False,True,False,False,True,False,False,True,False,86,2.0
28,4,3.0,3,1,2.0,No,No,No,check-out,Yes,25,215.0,False,True,False,False,False,False,True,False,True,False,True,True,False,False,True,109,6.0
23,4,0.0,2,3,0.0,Yes,No,No,canceled,Yes,20,202.0,False,False,False,False,True,False,False,False,True,False,True,True,False,True,False,108,5.0
28,4,0.0,1,2,1.0,No,No,Yes,canceled,No,0,140.0,False,True,False,False,False,True,False,False,True,True,False,True,False,True,False,47,4.0
46,1,1.0,1,3,0.0,No,No,Yes,no-show,No,15,173.0441547,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,128,4.0
46,4,1.0,1,1,0.0,Yes,No,Yes,check-out,No,10,157.529257,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,116,2.0
43,2,1.0,4,2,0.0,Yes,No,Yes,check-out,Yes,5,104.3272228,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,8,6.0
62,4,0.0,4,1,0.0,Yes,No,No,check-out,Yes,10,157.6359692,True,False,True,False,False,False,True,True,False,False,False,False,False,True,False,218,5.0
23,2,2.0,4,1,2.0,No,No,Yes,check-out,Yes,10,246.4496147,False,False,False,False,False,False,True,False,False,False,False,False,True,False,True,63,7.0
28,3,0.0,1,1,1.0,No,No,No,canceled,No,10,175.8877578,False,False,False,True,False,False,True,False,False,False,True,False,False,False,False,192,3.0
50,4,0.0,1,2,0.0,No,No,Yes,check-out,Yes,10,131.9915164,True,False,False,True,False,False,False,False,False,True,False,False,False,False,False,141,3.0
46,4,1.0,1,1,0.0,No,No,No,canceled,No,0,120.820655,False,False,False,False,True,False,False,False,False,True,False,False,False,False,True,13,2.0
64,4,2.0,1,2,0.0,No,No,Yes,check-out,Yes,10,152.7284249,True,False,False,True,False,True,False,False,False,False,True,False,False,False,False,204,3.0
54,4,0.0,3,1,0.0,No,No,No,check-out,Yes,5,127.6985355,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,106,4.0
26,2,2.0,1,3,1.0,No,No,No,check-out,No,0,121.6205502,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,50,5.0
26,3,2.0,5,2,0.0,No,No,Yes,check-out,No,0,103.0,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,204,7.0
23,2,1.0,1,2,0.0,No,No,No,no-show,No,0,105.3386466,True,False,True,False,False,False,True,True,False,False,False,False,False,False,True,126,3.0
52,4,2.0,4,3,0.0,No,No,Yes,check-out,Yes,5,157.4516141,True,False,True,False,False,False,True,True,False,False,True,False,False,False,False,34,7.0
20,1,0.0,4,2,0.0,No,No,No,no-show,No,0,100.8687178,True,False,False,True,True,False,False,False,False,False,True,False,True,False,False,149,6.0
62,4,1.0,5,2,1.0,Yes,No,Yes,canceled,No,0,146.1393813,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,170,8.0
32,2,1.0,5,1,0.0,Yes,Yes,Yes,check-out,Yes,0,118.0,False,False,False,False,False,False,False,False,True,False,False,True,False,True,False,61,6.0
63,3,2.0,4,2,0.0,Yes,Yes,Yes,check-out,Yes,10,241.0,False,True,False,False,False,False,True,False,True,False,True,True,False,False,True,50,6.0
28,4,1.0,5,2,1.0,No,No,Yes,check-out,Yes,20,238.0,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,221,8.0
58,3,2.0,1,1,0.0,No,No,Yes,no-show,No,10,152.2599442,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,116,2.0
57,4,0.0,3,2,0.0,No,No,Yes,no-show,No,20,241.5345268,True,False,True,False,False,False,False,True,False,False,True,False,False,False,True,172,5.0
27,2,0.0,1,2,2.0,No,No,Yes,canceled,No,0,136.6338515,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,202,5.0
67,4,0.0,2,2,0.0,Yes,No,No,no-show,No,25,195.5818308,True,False,True,False,False,False,True,True,False,False,True,False,False,False,True,105,4.0
41,3,3.0,1,2,0.0,No,No,Yes,check-out,No,5,163.6206681,True,False,True,False,True,False,False,True,False,True,False,False,False,False,True,45,3.0
36,3,1.0,1,1,0.0,No,No,Yes,canceled,No,5,119.4638182,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,117,2.0
69,2,0.0,4,1,0.0,No,No,Yes,check-out,Yes,5,178.1437166,True,False,True,False,True,False,False,True,False,False,True,False,False,False,True,49,5.0
35,3,0.0,2,2,1.0,Yes,No,Yes,no-show,No,0,107.1169208,True,False,False,False,False,False,False,False,False,True,False,True,False,False,True,113,5.0
27,4,1.0,4,1,1.0,Yes,No,No,canceled,No,5,131.7173154,True,False,True,False,False,True,False,True,False,False,False,False,False,True,False,214,6.0
40,3,1.0,2,2,0.0,No,No,Yes,check-out,No,5,111.0,False,False,False,False,False,True,False,False,True,False,True,True,False,False,True,45,4.0
32,4,1.0,5,1,1.0,Yes,No,Yes,canceled,No,10,136.0,False,False,False,False,False,False,False,False,True,False,False,True,False,False,True,69,7.0
32,3,2.0,1,2,0.0,No,No,Yes,no-show,No,0,110.8351935,True,False,False,False,False,True,False,False,False,True,False,True,False,True,False,125,3.0
66,1,0.0,2,1,0.0,No,No,Yes,no-show,No,0,151.0,False,False,False,False,False,False,True,False,True,False,True,True,False,False,False,79,3.0
28,2,2.0,3,2,0.0,Yes,No,No,canceled,No,5,122.0,False,True,False,False,False,True,False,False,True,False,True,True,False,False,True,202,5.0
45,2,0.0,1,3,0.0,Yes,No,Yes,check-out,No,30,233.7989452,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,110,4.0
54,2,0.0,3,1,0.0,No,No,Yes,check-out,Yes,5,238.0,False,False,False,False,False,False,True,False,True,False,True,True,False,True,False,198,4.0
64,4,0.0,1,1,0.0,Yes,No,Yes,check-out,Yes,0,141.1299271,False,False,False,True,False,False,False,False,False,True,False,False,True,True,False,64,2.0
32,4,1.0,2,1,1.0,No,No,Yes,check-out,Yes,5,116.1894729,False,False,False,False,False,True,False,False,False,True,False,False,True,False,True,80,4.0
37,4,2.0,2,2,0.0,No,No,Yes,no-show,No,5,143.9969925,True,False,False,True,False,False,True,False,False,True,False,False,False,False,False,24,4.0
53,2,3.0,2,2,0.0,Yes,No,Yes,check-out,No,5,116.7244472,False,False,False,True,False,True,False,False,False,False,False,False,True,True,False,9,4.0
32,3,2.0,5,3,0.0,Yes,No,Yes,check-out,Yes,10,209.0,False,True,False,False,False,True,False,False,True,False,True,True,False,True,False,80,8.0
23,2,3.0,5,2,0.0,No,No,Yes,no-show,Yes,0,112.0094349,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,69,7.0
29,1,1.0,5,1,0.0,No,No,Yes,no-show,No,25,213.0,False,False,False,False,False,True,False,False,True,True,False,True,False,True,False,211,6.0
43,4,3.0,1,2,0.0,No,No,Yes,check-out,Yes,10,169.1491232,True,False,False,True,False,False,False,True,False,False,True,False,False,False,True,146,3.0
42,3,0.0,2,3,1.0,Yes,No,Yes,check-out,Yes,0,177.0772035,True,False,False,True,False,False,True,True,False,False,True,False,False,False,True,39,6.0
35,2,1.0,4,1,2.0,No,No,Yes,canceled,No,0,154.89841,True,False,True,False,False,True,False,True,False,False,False,False,False,False,True,157,7.0
52,2,2.0,2,1,0.0,No,No,Yes,no-show,No,5,135.8062978,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,176,3.0
67,2,2.0,5,2,0.0,No,No,Yes,check-out,Yes,5,124.4274139,False,False,False,False,False,True,False,False,False,False,False,False,True,True,False,10,7.0
66,2,2.0,2,1,0.0,No,No,Yes,check-out,Yes,15,163.7291515,True,False,True,False,False,False,True,True,False,True,False,False,False,True,False,184,3.0
21,2,1.0,4,1,0.0,No,No,Yes,check-out,No,5,140.6681716,True,False,True,False,False,True,False,True,False,False,True,False,False,False,True,29,5.0
52,4,1.0,3,2,1.0,No,No,No,canceled,No,5,113.7463622,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,8,6.0
21,2,1.0,5,3,0.0,No,No,No,canceled,No,0,125.0719924,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,191,8.0
29,2,0.0,5,2,2.0,No,No,Yes,canceled,No,0,132.0,False,True,False,False,False,True,False,False,True,False,False,True,False,False,True,99,9.0
69,2,2.0,2,1,0.0,No,No,Yes,check-out,Yes,5,134.5155279,False,False,False,False,False,False,False,False,False,False,True,False,True,True,False,38,3.0
19,4,1.0,2,1,2.0,Yes,Yes,Yes,check-out,Yes,10,161.8457749,True,False,False,True,False,False,True,False,False,False,True,False,False,False,True,89,5.0
26,3,2.0,3,1,1.0,No,No,Yes,canceled,No,10,149.9681419,True,False,True,False,False,False,False,True,False,True,False,False,False,True,False,155,5.0
25,2,1.0,3,1,1.0,No,No,No,check-out,Yes,5,189.0,False,False,False,False,True,False,False,False,True,False,True,True,False,False,True,8,5.0
60,4,2.0,4,2,0.0,No,No,Yes,check-out,Yes,0,110.2757937,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,90,6.0
47,3,1.0,2,2,0.0,Yes,Yes,Yes,check-out,Yes,5,151.8177043,False,False,False,False,False,True,False,False,False,False,False,False,True,False,True,60,4.0
37,4,0.0,1,1,0.0,Yes,Yes,No,canceled,No,0,100.8740902,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,113,2.0
66,4,1.0,1,2,0.0,No,No,Yes,canceled,No,10,140.4789436,False,False,False,True,True,False,False,True,False,False,False,False,False,False,True,79,3.0
34,2,0.0,2,2,1.0,No,No,Yes,check-out,No,25,193.0,False,True,False,False,False,False,False,False,True,True,False,True,False,False,True,202,5.0
35,2,2.0,2,2,1.0,No,No,Yes,check-out,Yes,0,114.8828408,True,False,False,True,False,True,False,False,False,False,True,False,False,False,True,9,5.0
69,2,0.0,3,1,0.0,No,No,Yes,check-out,Yes,0,179.0282533,True,False,True,False,False,True,False,True,False,True,False,False,False,False,True,175,4.0
45,3,0.0,5,1,1.0,No,No,No,check-out,Yes,5,180.8378211,True,False,True,False,False,False,True,True,False,False,True,False,False,True,False,0,7.0
19,1,1.0,1,1,0.0,No,No,No,canceled,No,0,101.5112221,False,False,False,True,True,False,False,True,False,False,False,False,False,True,False,119,2.0
